序号,关键词,方案ID,推广单元ID,消费额,点击量,浏览量,CPC,浏览深度,跳出率,非跳出率,平均访问时长_秒,消费额_标准化,CPC_标准化,点击量_标准化,浏览深度_标准化,非跳出率_标准化,平均访问时长_标准化,CostScore,BenefitScore,成本高低,效益高低,最终类别,zero_effect,anomaly_flag,anomaly_reasons,常规评分可用,成本阈值距离,效益阈值距离,成本边界敏感,效益边界敏感,boundary_sensitive,等权CostScore,等权BenefitScore,等权最终类别,中位数最终类别,分类处理说明
1730,3365,525368335,9811363528,1.95,1,2,1.95,2,0,1,70,0.218562874251,0.86377245509,0.0815868263473,0.744011976048,0.953967065868,0.427395209581,0.54116751322,0.540238717838,高,高,重点词,False,False,,True,0.0447088122662,0.0489711768317,False,False,False,0.541167664671,0.551740269461,重点词,重点词,常规CRITIC+一维KMeans
1731,3369,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1732,3375,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1733,3387,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1734,3392,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1735,3395,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1736,3396,525368335,9811363528,1.26,1,1,1.26,1,1,0,4,0.130239520958,0.592065868263,0.0815868263473,0.40119760479,0.171407185629,0.126122754491,0.361152586206,0.185547494284,低,低,潜力词,False,False,,True,0.135306114748,0.305720046723,False,False,False,0.361152694611,0.195078592814,潜力词,潜力词,常规CRITIC+一维KMeans
1737,3413,525368335,9811363528,1.41,1,1,1.41,1,1,0,10,0.153817365269,0.6875,0.0815868263473,0.40119760479,0.171407185629,0.169161676647,0.420658557363,0.194913598342,低,低,潜力词,False,False,,True,0.0758001435908,0.296353942665,False,False,False,0.420658682635,0.205838323353,潜力词,潜力词,常规CRITIC+一维KMeans
1738,3431,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1739,3442,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1740,3446,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1741,3453,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1742,3455,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1743,3456,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1744,3460,525368335,9811363528,0.6,1,0,0.6,0,0,1,0,0.0508982035928,0.130988023952,0.0815868263473,0.0265718562874,0.953967065868,0.0310628742515,0.0909430949729,0.297623280957,低,低,潜力词,False,False,,True,0.405515605981,0.193644260049,False,False,False,0.0909431137725,0.273297155689,潜力词,潜力词,常规CRITIC+一维KMeans
1745,3463,525368335,9811363528,0.53,2,2,0.265,1,1,0,120,0.0434131736527,0.0318113772455,0.211826347305,0.40119760479,0.171407185629,0.615643712575,0.0376122781724,0.329903863551,低,低,潜力词,False,False,,True,0.458846422781,0.161363677456,False,False,False,0.0376122754491,0.350018712575,潜力词,潜力词,常规CRITIC+一维KMeans
1746,3473,525368335,9811363528,7.85,7,13,1.12142857143,1.85714285714,0.75,0.25,139,0.494760479042,0.512724550898,0.47380239521,0.706961077844,0.591317365269,0.674026946108,0.503742510753,0.600389719149,高,高,重点词,False,False,,True,0.00728380979971,0.109122178143,True,False,True,0.50374251497,0.611526946108,重点词,重点词,常规CRITIC+一维KMeans
1747,3476,525368335,9811363528,6.72,7,19,0.96,2.71428571429,0.75,0.25,405,0.465568862275,0.396332335329,0.47380239521,0.829715568862,0.591317365269,0.919910179641,0.430950615054,0.680652979289,低,高,黄金词,False,False,,True,0.0655080858993,0.189385438282,False,False,False,0.430950598802,0.703686377246,黄金词,黄金词,常规CRITIC+一维KMeans
1748,3481,525368335,9811363528,8.14,12,62,0.678333333333,5.16666666667,0.4,0.6,474,0.502994011976,0.168413173653,0.585703592814,0.935254491018,0.866766467066,0.936377245509,0.335703671351,0.81520940849,低,高,黄金词,False,False,,True,0.160755029603,0.323941867484,False,False,False,0.335703592814,0.831025449102,黄金词,黄金词,常规CRITIC+一维KMeans
1749,3486,525368335,9811363528,0.15,1,2,0.15,2,0,1,39,0.00898203592814,0.0108532934132,0.0815868263473,0.744011976048,0.953967065868,0.273952095808,0.00991766423142,0.506846520763,低,高,黄金词,False,False,,True,0.486541036722,0.0155789797561,False,True,True,0.00991766467066,0.513379491018,黄金词,潜力词,常规CRITIC+一维KMeans
1750,3487,525368335,9811363528,5.23,5,4,1.046,0.8,1,0,4,0.409056886228,0.467814371257,0.400449101796,0.225299401198,0.171407185629,0.126122754491,0.43843561495,0.239821754812,低,低,潜力词,False,False,,True,0.0580230860033,0.251445786195,False,False,False,0.438435628743,0.230819610778,潜力词,潜力词,常规CRITIC+一维KMeans
1751,3495,525368335,9811363528,2.74,4,10,0.685,2.5,0.6667,0.3333,226,0.27619760479,0.175898203593,0.354416167665,0.805763473054,0.688622754491,0.799775449102,0.226047927735,0.641274658458,低,高,黄金词,False,False,,True,0.270410773219,0.150007117451,False,False,False,0.226047904192,0.662144461078,黄金词,黄金词,常规CRITIC+一维KMeans
1752,3505,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1753,3515,525368335,9811363528,2110.21,88,180,23.9796590909,2.04545454545,0.6615,0.3385,152,0.949850299401,0.999251497006,0.863023952096,0.758982035928,0.707335329341,0.695733532934,0.974550886608,0.761285557579,高,高,重点词,False,False,,True,0.478092185654,0.270018016572,False,False,False,0.974550898204,0.756268712575,重点词,重点词,常规CRITIC+一维KMeans
1754,3529,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1755,3535,525368335,9811363528,9.73,8,21,1.21625,2.625,0.5714,0.4286,157,0.52994011976,0.571107784431,0.504491017964,0.818862275449,0.769835329341,0.705838323353,0.550523942432,0.689526432165,高,高,重点词,False,False,,True,0.0540652414789,0.198258891159,False,False,False,0.550523952096,0.699756736527,重点词,重点词,常规CRITIC+一维KMeans
1756,3541,525368335,9811363528,3.12,4,3,0.78,0.75,0,1,1359,0.304640718563,0.237275449102,0.354416167665,0.197604790419,0.953967065868,0.993263473054,0.270958099645,0.623534647403,低,高,黄金词,False,False,,True,0.225500601309,0.132267106397,False,False,False,0.270958083832,0.624812874251,黄金词,黄金词,常规CRITIC+一维KMeans
1757,3543,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1758,3544,525368335,9811363528,0.9,1,4,0.9,4,0,1,444,0.0886976047904,0.343562874251,0.0815868263473,0.898577844311,0.953967065868,0.931137724551,0.216130179696,0.683550437017,低,高,黄金词,False,False,,True,0.280328521257,0.192282896011,False,False,False,0.216130239521,0.716317365269,黄金词,黄金词,常规CRITIC+一维KMeans
1759,3566,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1760,3575,525368335,9811363528,167.95,71,201,2.36549295775,2.83098591549,0.6,0.4,316,0.87125748503,0.899700598802,0.850299401198,0.839820359281,0.748877245509,0.877245508982,0.88547903524,0.82609101349,高,高,重点词,False,False,,True,0.389020334286,0.334823472483,False,False,False,0.885479041916,0.829060628743,重点词,重点词,常规CRITIC+一维KMeans
1761,3586,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1762,3595,525368335,9811363528,3343.5,420,418,7.96071428571,0.995238095238,0.8,0.2,121,0.964820359281,0.988023952096,0.928892215569,0.300149700599,0.529565868263,0.641092814371,0.976422150242,0.619816533587,高,高,重点词,False,False,,True,0.479963449288,0.128548992581,False,False,False,0.976422155689,0.599925149701,重点词,重点词,常规CRITIC+一维KMeans
1763,3597,525368335,9811363528,44.81,51,65,0.87862745098,1.27450980392,0.8333,0.1667,110,0.770958083832,0.327095808383,0.821107784431,0.576347305389,0.487275449102,0.56998502994,0.549027050296,0.621646998989,高,高,重点词,False,False,,True,0.0525683493425,0.130379457982,False,False,False,0.549026946108,0.613678892216,重点词,重点词,常规CRITIC+一维KMeans
1764,3622,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1765,3634,525368335,9811363528,1.18,1,0,1.18,0,0,1,0,0.12125748503,0.553143712575,0.0815868263473,0.0265718562874,0.953967065868,0.0310628742515,0.337200497425,0.297623280957,低,低,潜力词,False,False,,True,0.159258203528,0.193644260049,False,False,False,0.337200598802,0.273297155689,潜力词,潜力词,常规CRITIC+一维KMeans
1766,3640,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1767,3643,525368335,9811363528,3.44,5,4,0.688,0.8,1,0,96,0.314745508982,0.179266467066,0.400449101796,0.225299401198,0.171407185629,0.531437125749,0.247006019825,0.328026021721,低,低,潜力词,False,False,,True,0.249452681129,0.163241519285,False,False,False,0.247005988024,0.332148203593,潜力词,潜力词,常规CRITIC+一维KMeans
1768,3649,525368335,9811363528,33.42,4,3,8.355,0.75,0,1,56,0.733532934132,0.98877245509,0.354416167665,0.197604790419,0.953967065868,0.355164670659,0.861152634698,0.484671974198,高,低,问题词,False,False,,True,0.364693933744,0.00659556680816,False,True,True,0.861152694611,0.465288173653,问题词,问题词,常规CRITIC+一维KMeans
1769,3657,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1770,3659,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1771,3663,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1772,3665,525368335,9811363528,3.95,5,15,0.79,3,0.6667,0.3333,68,0.343937125749,0.241766467066,0.400449101796,0.852170658683,0.688622754491,0.420284431138,0.29285182039,0.582174413622,低,高,黄金词,False,False,,True,0.203606880564,0.0909068726156,False,False,False,0.292851796407,0.590381736527,黄金词,黄金词,常规CRITIC+一维KMeans
1773,3671,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1774,3673,525368335,9811363528,0.85,1,0,0.85,0,0,1,0,0.0804640718563,0.302769461078,0.0815868263473,0.0265718562874,0.953967065868,0.0310628742515,0.191616714285,0.297623280957,低,低,潜力词,False,False,,True,0.304841986669,0.193644260049,False,False,False,0.191616766467,0.273297155689,潜力词,潜力词,常规CRITIC+一维KMeans
1775,3679,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1776,3685,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1777,3692,525368335,9811363528,16.38,15,49,1.092,3.26666666667,0.5,0.5,306,0.625,0.489520958084,0.630988023952,0.864520958084,0.817739520958,0.872754491018,0.557260510843,0.785667237703,高,高,重点词,False,False,,True,0.0608018098895,0.294399696696,False,False,False,0.557260479042,0.796500748503,重点词,重点词,常规CRITIC+一维KMeans
1778,3697,525368335,9811363528,1.28,1,0,1.28,0,0,1,0,0.135104790419,0.608532934132,0.0815868263473,0.0265718562874,0.953967065868,0.0310628742515,0.371818751147,0.297623280957,低,低,潜力词,False,False,,True,0.124639949807,0.193644260049,False,False,False,0.371818862275,0.273297155689,潜力词,潜力词,常规CRITIC+一维KMeans
1779,3698,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1780,3703,525368335,9811363528,1.28,1,1,1.28,1,1,0,1156,0.135104790419,0.608532934132,0.0815868263473,0.40119760479,0.171407185629,0.989520958084,0.371818751147,0.373439686121,低,低,潜力词,False,False,,True,0.124639949807,0.117827854885,False,False,False,0.371818862275,0.410928143713,潜力词,潜力词,常规CRITIC+一维KMeans
1781,3704,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1782,3705,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1783,3716,525368335,9811363528,1.44,1,1,1.44,1,1,0,11,0.155314371257,0.706586826347,0.0815868263473,0.40119760479,0.171407185629,0.175523952096,0.430950469402,0.196298152855,低,低,潜力词,False,False,,True,0.0655082315521,0.294969388152,False,False,False,0.430950598802,0.207428892216,潜力词,潜力词,常规CRITIC+一维KMeans
1784,3733,525368335,9811363528,0.71,1,1,0.71,1,1,0,120,0.060254491018,0.1875,0.0815868263473,0.40119760479,0.171407185629,0.615643712575,0.12387721564,0.292076747393,低,低,潜力词,False,False,,True,0.372581485313,0.199190793613,False,False,False,0.123877245509,0.317458832335,潜力词,潜力词,常规CRITIC+一维KMeans
1785,3742,525368335,9811363528,1.99,2,1,0.995,0.5,1,0,120,0.224925149701,0.428143712575,0.211826347305,0.109281437126,0.171407185629,0.615643712575,0.326534383436,0.266280832028,低,低,潜力词,False,False,,True,0.169924317518,0.224986708979,False,False,False,0.326534431138,0.277039670659,潜力词,潜力词,常规CRITIC+一维KMeans
1786,3749,525368335,9811363528,11.54,14,11,0.824285714286,0.785714285714,1,0,36,0.560628742515,0.272080838323,0.619760479042,0.215568862275,0.171407185629,0.263473053892,0.41635485815,0.33128846095,低,低,潜力词,False,False,,True,0.0801038428033,0.159979080056,False,False,False,0.416354790419,0.31755239521,潜力词,潜力词,常规CRITIC+一维KMeans
1787,3750,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1788,3759,525368335,9811363528,0.97,1,1,0.97,1,1,0,1,0.101422155689,0.405688622754,0.0815868263473,0.40119760479,0.171407185629,0.0737275449102,0.253555317801,0.174145280648,低,低,潜力词,False,False,,True,0.242903383153,0.317122260358,False,False,False,0.253555389222,0.181979790419,潜力词,潜力词,常规CRITIC+一维KMeans
1789,3760,525368335,9811363528,9.1,17,15,0.535294117647,0.882352941176,0.9286,0.0714,96,0.521332335329,0.100299401198,0.657934131737,0.265718562874,0.375374251497,0.531437125749,0.310815967093,0.467504588723,低,低,潜力词,False,False,,True,0.185642733861,0.0237629522835,False,False,False,0.310815868263,0.457616017964,潜力词,潜力词,常规CRITIC+一维KMeans
1790,3769,525368335,9811363528,4.68,6,12,0.78,2,0.8,0.2,67,0.382110778443,0.235778443114,0.440119760479,0.744011976048,0.529565868263,0.416541916168,0.308944645127,0.525729154631,低,高,黄金词,False,False,,True,0.187514055826,0.0344616136242,False,False,False,0.308944610778,0.53255988024,黄金词,黄金词,常规CRITIC+一维KMeans
1791,3775,525368335,9811363528,4.81,4,6,1.2025,1.5,0.75,0.25,47,0.388473053892,0.562874251497,0.354416167665,0.630613772455,0.591317365269,0.316616766467,0.475673611757,0.471295607017,低,低,潜力词,False,False,,True,0.0207850891964,0.019971933989,False,False,False,0.475673652695,0.473241017964,潜力词,潜力词,常规CRITIC+一维KMeans
1792,3779,525368335,9811363528,2.4,2,0,1.2,0,0,1,0,0.25374251497,0.562125748503,0.211826347305,0.0265718562874,0.953967065868,0.0310628742515,0.407934059349,0.335450397115,低,低,潜力词,False,False,,True,0.0885246416043,0.155817143892,False,False,False,0.407934131737,0.305857035928,潜力词,潜力词,常规CRITIC+一维KMeans
1793,3814,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
1794,3819,525368335,9811363528,0,0,0,,,,,,,,,,,,,,,,无效词,True,False,,False,,,False,False,False,,,无效词,无效词,结构性无成本无效益，先行归为无效词
